code,Barcode,name,Compcode,Compname,Pack,Unit,Location,Expiry,Generic,Saltcode,Strength,saltcode1,Strength1,saltcode2,Strength2,saltcode3,Strength3,Saltcode4,Strength4,Saltcode5,Strength5,Substitute,Saltno,Prate,Tsr,Psc,ptax,Excise,Scm1,scm2,Srate,Sc,Saletype,Stax,Wsrate,Add_sc,Add_tsr,Costrate,opqty,Clqty,status,Vdt,Batchcode,cname_bc,Defqty,BarcodeQty,splrate,Mrp,Ssc,WsNet,SplNet,Hscm,Box,CommonItem,Sscm1,FDis,Sscm2,FDisP,currentScm,ScmFrom,ScmTo,CurrScm1,CurrScm2,TrimName,PresReq,Division,QScm,SconMrp,VAT,Margin,Inclusive,ItemCat,Gdn,PRateCase,PRateBox,Desc1,Desc2,MinQty,MaxQty,ItCase,TRate,Wr,Pic,Mfg,TempOpqty,TempClqty,TempAmt,TempAmt1,TempAmt2,TaxonMrp,ScmPer,IWeight,SubStrenght,ItemRef,MaxInvQty,MaxQtyWr,OpFreeQty,VATonSrate,Exon,ExPer,UnitType,MfgQty,mTag,DisContinue,MfgBy,Vol,VDisP,VDisS,FDisWR,LastYearCost,OpAddQty,SaleLessQty,SplDisQty,SplDisPer,MinGP,LockScm,FullName,RateLock,MinRate,PurExciseAsRate,PurNetRate,CostWFQ,LockBilling,SameBatchCost,EsCode,FdisPWS,ItemType,ItemGroup,HSNCode,CGST,SGST,IGST,GSTCess,IucCode,Flag,miscsettings,SyncMark
2448,,G@MAX-CV-625 MG TAB.,20,GENESCIE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,130.28,0.00,0.00,0.00,0.00,4,1,144.76,0.00,1,0.00,0.00,N,N,104.22,0,0,,21-Feb-15,N,Y,N,0,$0.00,$190.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,GMAXCV625MGTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@MAX-CV-625 MG TAB.,1,0,0,0,130.28,N,104.22,0,,00,0,,0,0,0,0,,,,
2449,,G@POD-200 MG TAB.,20,GENESCIE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,82.29,0.00,0.00,0.00,0.00,9,1,91.43,0.00,1,0.00,0.00,N,N,82.29,0,0,,21-Feb-15,N,Y,N,0,$0.00,$120.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,GPOD200MGTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@POD-200 MG TAB.,1,0,0,0,82.29,N,82.29,0,,00,0,,0,0,0,0,,,,
2450,,PEPPER-T-2250 INJ.,20,GENESCIE,1*1 INJ.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,120.01,0.00,0.00,0.00,0.00,2,1,133.34,0.00,1,0.00,0.00,N,N,80.01,0,0,,21-Feb-15,N,Y,N,0,$0.00,$175.00,$0.00,N,N,N,0,N,5,N,1,0,N,10-Aug-02,10-Aug-02,0,0,PEPPERT2250INJ,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,PEPPER-T-2250 INJ.,1,0,0,0,120.01,N,80.01,0,,00,0,,0,0,0,0,,,,
2451,,COLOSTRA CAP.,20,GENESCIE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,63.16,0.00,0.00,0.00,0.00,9,1,70.18,0.00,1,0.00,0.00,N,N,56.84,0,0,,21-Feb-15,N,Y,N,0,$0.00,$100.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,COLOSTRACAP,N,MAIN,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,COLOSTRA CAP.,1,0,0,0,63.16,N,56.84,0,,00,0,,0,0,0,0,,,,
2452,,G@CEFI-200 MG TAB.,20,GENESCIE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,72.00,0.00,0.00,0.00,0.00,4,1,80.00,0.00,1,0.00,0.00,N,N,57.60,0,0,,04-Mar-15,N,Y,N,0,$0.00,$105.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,GCEFI200MGTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@CEFI-200 MG TAB.,1,0,0,0,72,N,57.6,0,,00,0,,0,0,0,0,,,,
2453,,G@POD 50 DS SYP.,20,GENESCIE,1*30 ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,44.57,0.00,0.00,0.00,0.00,9,1,49.52,0.00,1,0.00,0.00,N,N,40.11,0,0,,04-Mar-15,N,Y,N,0,$0.00,$65.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,GPOD50DSSYP,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@POD 50 DS SYP.,1,0,0,0,44.57,N,40.11,0,,00,0,,0,0,0,0,,,,
2454,,G@POD-CV-325 MG TAB.,20,GENESCIE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,137.14,0.00,0.00,0.00,0.00,9,1,152.38,0.00,1,0.00,0.00,N,N,123.43,0,0,,04-Mar-15,N,Y,N,0,$0.00,$200.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,GPODCV325MGTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@POD-CV-325 MG TAB.,1,0,0,0,137.14,N,123.43,0,,00,0,,0,0,0,0,,,,
2455,,INTAS FSH 150 MG INJ.,1,INTAS,1*1 UNIT,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,1,0.00,0.00,N,N,0.00,0,0,*,04-Mar-15,N,Y,N,0,$0.00,$0.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,INTASFSH150MGINJ,N,SYBELLA,N,0,4,,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,Y,,0,0,0, ,0,0,0,0,0,0,,INTAS FSH 150 MG INJ.,1,0,0,0,0,N,0,0,,00,0,,0,0,0,0,,,,
2456,,INTAS HMG 150 MG INJ.,1,INTAS,1*1 UNIT,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,1,0.00,0.00,N,N,0.00,0,0,*,04-Mar-15,N,Y,N,0,$0.00,$0.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,INTASHMG150MGINJ,N,SYBELLA,N,0,4,,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,Y,,0,0,0, ,0,0,0,0,0,0,,INTAS HMG 150 MG INJ.,1,0,0,0,0,N,0,0,,00,0,,0,0,0,0,,,,
2457,,LACOTIDE INJ.,1,INTAS,1*20 ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,179.51,0.00,0.00,0.00,0.00,0,0,199.46,0.00,1,0.00,0.00,N,N,125.66,28,16,,05-Mar-15,N,Y,N,0,$0.00,$279.25,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,LACOTIDEINJ,N,ALECTA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,IPLLACOTIJ001000,,21,16,0,0,0,N,0,0,+++,N,0,,0,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,LACOTIDE INJ.,1,0,0,0,125.66,N,108.06,0,,00,0,30049082,6,6,12,0,,,,
2458,,INTA-D SACHET.,1,INTAS,1*1 GM.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,21.17,0.00,0.00,0.00,0.00,0,0,21.17,0.00,1,0.00,0.00,N,N,19.05,0,0,,05-Mar-15,N,Y,N,0,$0.00,$27.50,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,INTADSACHET,N,SYBELLA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,INTA-D SACHET.,1,0,0,0,19.05,N,19.05,0,,00,0,,0,0,0,0,,,,
2459,,ONE TONE CREAM,2,MICRO,1*30 GM.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,183.05,0.00,0.00,0.00,0.00,0,0,203.39,0.00,1,0.00,0.00,N,N,183.05,17,0,,14-Mar-15,N,Y,N,0,$0.00,$300.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ONETONECREAM,N,COSMODERM,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,17,17,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ONE TONE CREAM,1,0,0,0,183.05,N,154.68,0,0,00,0,33049910,9,9,18,0,,,,
2460,,DEZORA-6 MG TAB.,10,O.B.,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,56.83,0.00,0.00,0.00,0.00,5,1,65.60,0.00,1,0.00,0.00,N,N,47.36,30,0,,18-Mar-15,N,Y,N,0,$0.00,$82.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,DEZORA6MGTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,30,30,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,DEZORA-6 MG TAB.,1,0,0,0,56.83,N,47.36,0,,00,0,,0,0,0,0,,,,
2461,,ACENC-P TAB.,10,O.B.,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,24.26,0.00,0.00,0.00,0.00,10,1,28.00,0.00,1,0.00,0.00,N,N,22.05,0,0,,18-Mar-15,N,Y,N,0,$0.00,$35.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,ACENCPTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ACENC-P TAB.,1,0,0,0,24.26,N,22.05,0,,00,0,,0,0,0,0,,,,
2462,,ERAFLOX-500 MG TAB.,10,O.B.,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,55.44,0.00,0.00,0.00,0.00,5,1,64.00,0.00,1,0.00,0.00,N,N,46.20,0,0,,18-Mar-15,N,Y,N,0,$0.00,$80.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ERAFLOX500MGTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ERAFLOX-500 MG TAB.,1,0,0,0,55.44,N,46.2,0,,00,0,,0,0,0,0,,,,
2463,,VOGLINORM-GM-FORTE-1 MG TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,1,0.00,0.00,N,N,0.00,0,0,,01-Apr-15,N,Y,N,0,$0.00,$0.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,VOGLINORMGMFORTE1MGTAB,N,CARSYON-4,N,0,4,,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,VOGLINORM-GM-FORTE-1 MG TAB.,1,0,0,0,0,N,0,0,0,00,0,,0,0,0,0,,,,
2464,,G@BEN SYP.,20,GENESCIE,1*10 ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,10.63,0.00,0.00,0.00,0.00,6,1,11.81,0.00,1,0.00,0.00,N,N,8.93,0,0,,04-Apr-15,N,Y,N,0,$0.00,$15.50,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,GBENSYP,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@BEN SYP.,1,0,0,0,10.63,N,8.93,0,,00,0,,0,0,0,0,,,,
2465,,G@CETAZZ-1125  INJ.,20,GENESCIE,1*1 UNIT,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,123.43,0.00,0.00,0.00,0.00,0,0,137.14,0.00,1,0.00,0.00,N,N,123.43,0,0,,04-Apr-15,N,Y,N,0,$0.00,$180.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,GCETAZZ1125INJ,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@CETAZZ-1125  INJ.,1,0,0,0,123.43,N,123.43,0,,00,0,,0,0,0,0,,,,
2466,,G@CETAZZ-250 MG INJ.,20,GENESCIE,1*1 UNIT,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,41.14,0.00,0.00,0.00,0.00,0,0,45.71,0.00,1,0.00,0.00,N,N,41.14,0,0,,04-Apr-15,N,Y,N,0,$0.00,$60.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,GCETAZZ250MGINJ,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@CETAZZ-250 MG INJ.,1,0,0,0,41.14,N,41.14,0,,00,0,,0,0,0,0,,,,
2467,,SUPER COLO INFANT POW.,20,GENESCIE,1*100 GM.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,221.06,0.00,0.00,0.00,0.00,0,0,245.62,0.00,1,0.00,0.00,N,N,221.06,0,0,,04-Apr-15,N,Y,N,0,$0.00,$350.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,SUPERCOLOINFANTPOW,N,MAIN,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,SUPER COLO INFANT POW.,1,0,0,0,221.06,N,221.06,0,,00,0,,0,0,0,0,,,,
2468,,TOLPAZEN TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,160.71,0.00,0.00,0.00,0.00,0,0,178.57,0.00,1,0.00,0.00,N,N,146.09,66,20,,08-Apr-15,N,Y,N,0,$0.00,$250.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,TOLPAZENTAB,N,HEALTHCARE,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,66,66,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,TOLPAZEN TAB.,1,0,0,0,146.09,N,111.03,0,0,00,0,30049099,6,6,12,0,,,,
2469,,G@ACE-650 MG TAB.,20,GENESCIE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,10.97,0.00,0.00,0.00,0.00,0,0,12.19,0.00,1,0.00,0.00,N,N,10.97,0,0,,09-Apr-15,N,Y,N,0,$0.00,$16.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,GACE650MGTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@ACE-650 MG TAB.,1,0,0,0,10.97,N,10.97,0,,00,0,,0,0,0,0,,,,
2470,,G@MAX-CV-228.5 MG SYP.,20,GENESCIE,1*30 ML.,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,39.77,0.00,0.00,0.00,0.00,9,1,44.19,0.00,1,0.00,0.00,N,N,35.79,0,0,,09-Apr-15,N,Y,N,0,$0.00,$58.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,GMAXCV2285MGSYP,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@MAX-CV-228.5 MG SYP.,1,0,0,0,39.77,N,35.79,0,,00,0,,0,0,0,0,,,,
2471,,PEPPER-T-4500 INJ.,20,GENESCIE,1*1 UNIT,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,171.42,0.00,0.00,0.00,0.00,0,0,190.47,0.00,1,0.00,0.00,N,N,171.42,0,0,,09-Apr-15,N,Y,N,0,$0.00,$250.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,PEPPERT4500INJ,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,PEPPER-T-4500 INJ.,1,0,0,0,171.42,N,171.42,0,,00,0,,0,0,0,0,,,,
2472,,G@POD-100 MG TAB.,20,GENESCIE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,48.01,0.00,0.00,0.00,0.00,9,1,53.34,0.00,1,0.00,0.00,N,N,43.21,0,0,,09-Apr-15,N,Y,N,0,$0.00,$70.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,GPOD100MGTAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,G@POD-100 MG TAB.,1,0,0,0,48.01,N,43.21,0,,00,0,,0,0,0,0,,,,
2473,,PANTOGE-D CAP.,20,GENESCIE,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,58.28,0.00,0.00,0.00,0.00,0,0,64.76,0.00,1,0.00,0.00,N,N,58.28,0,0,,09-Apr-15,N,Y,N,0,$0.00,$85.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,PANTOGEDCAP,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,PANTOGE-D CAP.,1,0,0,0,58.28,N,58.28,0,,00,0,,0,0,0,0,,,,
2474,,SUPER COLO CHEWABLE TAB.,20,GENESCIE,1*30,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,63.16,0.00,0.00,0.00,0.00,9,1,70.18,0.00,1,0.00,0.00,N,N,56.84,0,0,,09-Apr-15,N,Y,N,0,$0.00,$100.00,$0.00,N,N,N,0,N,10,N,1,0,N,10-Aug-02,10-Aug-02,0,0,SUPERCOLOCHEWABLETAB,N,MAIN,N,0,12.5,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,SUPER COLO CHEWABLE TAB.,1,0,0,0,63.16,N,56.84,0,,00,0,,0,0,0,0,,,,
2475,,FOSPHEN INJ.,1,INTAS,1*1 UNIT,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,1,0.00,0.00,N,N,0.00,0,0,*,22-Apr-15,N,Y,N,0,$0.00,$0.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,FOSPHENINJ,N,AQUILA,N,0,4,,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,Y,,0,0,0, ,0,0,0,0,0,0,,FOSPHEN INJ.,1,0,0,0,0,N,0,0,,00,0,,0,0,0,0,,,,
2476,,ZEVERT-PVG TAB.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,144.64,0.00,0.00,0.00,0.00,0,0,160.71,0.00,1,0.00,0.00,N,N,144.64,0,0,,25-Apr-15,N,Y,N,0,$0.00,$225.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ZEVERTPVGTAB,N,ALTIMA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,IPLZEVERTBXXXX00,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ZEVERT-PVG TAB.,1,0,0,0,144.64,N,133.71,0,,00,0,30033900,6,6,12,0,,,,
2477,,VIRACAL-D3 TAB.,18,VIRACARE,1*5,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,82.49,0.00,0.00,0.00,0.00,0,0,93.58,0.00,1,0.00,0.00,N,N,74.99,397,23,,25-Apr-15,N,Y,N,0,$0.00,$128.18,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,VIRACALD3TAB,N,MAIN,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,289,289,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,VIRACAL-D3 TAB.,1,0,0,0,74.99,N,70.2,0,0,00,0,300450,6,6,12,0,,,,
2478,,GRAMOCEF-L TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,217.93,0.00,0.00,0.00,0.00,0,0,242.14,0.00,1,0.00,0.00,N,N,193.07,5,0,,28-Apr-15,N,Y,N,0,$0.00,$339.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,GRAMOCEFLTAB,N,LABS,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,5,5,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,GRAMOCEF-L TAB.,1,0,0,0,212.4,N,193.07,0,,00,0,30042019,6,6,12,0,,,,
2479,,ESOFAG-L CAP.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,158.93,0.00,0.00,0.00,0.00,0,0,190.71,0.00,1,0.00,0.00,N,N,147.80,46,10,,28-Apr-15,N,Y,N,0,$0.00,$267.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ESOFAGLCAP,N,LABS,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,31,18,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ESOFAG-L CAP.,1,0,0,0,147.8,N,102.58,0,,00,0,30049039,6,6,12,0,,,,
2480,,AZIWOK-CEF-500 MG TAB.,16,WOCKHARD,1*5,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,205.35,0.00,0.00,0.00,0.00,0,0,228.17,0.00,1,0.00,0.00,N,N,205.35,0,0,,28-Apr-15,N,Y,N,0,$0.00,$287.50,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,AZIWOKCEF500MGTAB,N,PHARMA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,AZIWOK-CEF-500 MG TAB.,1,0,0,0,205.35,N,205.35,0,,00,0,30042064,6,6,12,0,,,,
2481,,ORIEL-M TAB.,1,INTAS,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,80.36,0.00,0.00,0.00,0.00,0,0,89.29,0.00,1,0.00,0.00,N,N,80.36,66,0,,30-Apr-15,N,Y,N,0,$0.00,$125.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ORIELMTAB,N,AYOKKA,N,0,4,0,Y,0,0,0,0,,,0,0,0,0,W,IPLORIELTBXXXX00,,66,66,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,N,,0,0,0, ,0,0,0,0,0,0,,ORIEL-M TAB.,1,0,0,0,80.36,N,62.74,0,,00,0,30049039,6,6,12,0,,,,
2482,,ETIZAP- 0.25 MG TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,1,0.00,0.00,N,N,0.00,0,0,*,01-May-15,N,Y,N,0,$0.00,$0.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ETIZAP025MGTAB,N,SYNAPSE,N,0,4,,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,Y,,0,0,0, ,0,0,0,0,0,0,,ETIZAP- 0.25 MG TAB.,1,0,0,0,0,N,0,0,,00,0,,0,0,0,0,,,,
2483,,ETIZAP- 0.50 MG TAB.,2,MICRO,1*10,1,,Y,N,0,,0,,0,,0,,0,,0,,0+0+0+0,0,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,1,0.00,0.00,N,N,0.00,0,0,*,01-May-15,N,Y,N,0,$0.00,$0.00,$0.00,N,N,N,0,N,0,N,0,0,N,10-Aug-02,10-Aug-02,0,0,ETIZAP050MGTAB,N,SYNAPSE,N,0,4,,Y,0,0,0,0,,,0,0,0,0,W,,,0,0,0,0,0,N,0,0,+++,N,0,,,N,M,0,0,0,,Y,,0,0,0, ,0,0,0,0,0,0,,ETIZAP- 0.50 MG TAB.,1,0,0,0,0,N,0,0,,00,0,,0,0,0,0,,,,
